,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO
4230,4123105,Santa Amélia,41,PR,478.818181818182,531.2647058823529,495.4176470588236,499.0022727272728,450.5882352941176
4231,4123204,Santa Cecília do Pavão,41,PR,486.2421052631579,554.47,495.4425,497.657894736842,460.0
4232,4123303,Santa Cruz de Monte Castelo,41,PR,467.73333333333323,556.3492537313432,510.10298507462676,506.43030303030304,437.910447761194
4233,4123402,Santa Fé,41,PR,486.6761538461541,540.7370629370625,510.3664335664336,525.3215384615382,468.53146853146853
4234,4123501,Santa Helena,41,PR,501.40785714285727,579.7402272727272,535.2125,539.4726190476192,477.1363636363636
4235,4123600,Santa Inês,41,PR,456.9414634146341,525.479069767442,491.5116279069767,492.48292682926825,417.2093023255814
4236,4123709,Santa Isabel do Ivaí,41,PR,475.56074766355147,547.2045045045044,506.6360360360359,507.72523364485994,476.39639639639637
4237,4123808,Santa Izabel do Oeste,41,PR,487.79262672811086,567.0687224669605,514.8991189427308,514.7926267281106,480.0
4238,4123824,Santa Lúcia,41,PR,478.9723404255318,537.7666666666667,500.564814814815,512.7021276595746,400.74074074074076
4239,4123857,Santa Maria do Oeste,41,PR,478.10999999999984,547.4993288590605,496.0697986577179,505.43928571428603,449.93288590604027
4240,4123907,Santa Mariana,41,PR,488.93870967741924,557.4475000000002,515.7456250000002,523.1238709677419,474.625
4241,4123956,Santa Mônica,41,PR,478.7321428571428,561.6548387096774,515.6193548387097,561.3428571428573,458.06451612903226
4242,4124004,Santana do Itararé,41,PR,502.87968750000005,582.4696969696971,533.9863636363636,531.0125,488.7878787878788
4243,4124020,Santa Tereza do Oeste,41,PR,489.7941176470589,568.2664122137405,524.5992366412213,524.7932773109243,477.8625954198473
4244,4124053,Santa Terezinha de Itaipu,41,PR,490.3925110132164,570.84938271605,530.4477366255144,537.4017621145372,479.0946502057613
4245,4124103,Santo Antônio da Platina,41,PR,496.03086419753043,575.8982102908273,535.0982102908278,544.1338271604938,502.05816554809843
4246,4124202,Santo Antônio do Caiuá,41,PR,466.4809523809522,531.1545454545454,481.46363636363645,484.3357142857144,447.27272727272725
4247,4124301,Santo Antônio do Paraíso,41,PR,495.522857142857,558.978947368421,493.56052631578945,520.4742857142858,472.10526315789474
4248,4124400,Santo Antônio do Sudoeste,41,PR,489.8595041322315,569.8835249042147,524.9988505747122,525.2541322314052,508.1992337164751
4249,4124509,Santo Inácio,41,PR,482.56090909090926,543.6631578947372,495.9894736842105,502.3318181818181,444.3859649122807
4250,4124608,São Carlos do Ivaí,41,PR,502.7365079365078,558.0805970149256,505.97164179104465,513.0206349206351,495.82089552238807
4251,4124707,São Jerônimo da Serra,41,PR,470.6153846153845,543.3163636363637,496.1545454545453,499.12115384615385,430.54545454545456
4252,4124806,São João,41,PR,485.14453441295564,565.0015748031498,524.0590551181102,534.6425101214575,501.65354330708664
4253,4124905,São João do Caiuá,41,PR,471.1548387096773,543.1890625,505.67031249999997,493.07580645161283,454.6875
4254,4125001,São João do Ivaí,41,PR,473.38695652173914,535.5849056603774,502.02452830188685,507.770652173913,444.7169811320755
4255,4125100,São João do Triunfo,41,PR,479.0618055555556,566.9745222929935,523.4898089171978,513.151388888889,449.29936305732485
4256,4125209,São Jorge d'Oeste,41,PR,493.80625000000015,566.6214285714284,521.8863636363637,532.1562500000003,453.24675324675326
4257,4125308,São Jorge do Ivaí,41,PR,497.1135135135136,547.7153846153846,516.4564102564101,516.7837837837836,455.8974358974359
4258,4125357,São Jorge do Patrocínio,41,PR,478.61285714285714,560.6853333333335,505.4066666666667,537.1271428571425,510.93333333333334
4259,4125407,São José da Boa Vista,41,PR,498.4220338983051,580.975,532.6833333333335,538.9389830508476,474.6666666666667
4260,4125456,São José das Palmeiras,41,PR,478.4244897959183,549.1764705882354,512.6803921568628,513.1469387755102,452.94117647058823
4261,4125506,São José dos Pinhais,41,PR,506.1305522635692,591.4438880384877,545.4707413076773,549.7216401991002,505.8429914716816
4262,4125555,São Manoel do Paraná,41,PR,463.16785714285726,531.225,492.2428571428572,481.5142857142856,420.0
4263,4125605,São Mateus do Sul,41,PR,505.3357638888886,587.8494233937396,539.0481054365735,547.2956597222231,498.1548599670511
4264,4125704,São Miguel do Iguaçu,41,PR,503.1780000000002,573.9408510638292,531.8578723404254,548.3615555555555,492.63829787234044
4265,4125753,São Pedro do Iguaçu,41,PR,469.61395348837215,537.656842105263,505.1936842105263,497.67674418604634,429.05263157894734
4266,4125803,São Pedro do Ivaí,41,PR,481.8588235294117,552.4780821917809,513.4260273972602,519.1529411764704,470.13698630136986
4267,4125902,São Pedro do Paraná,41,PR,474.38500000000005,553.4,516.7,480.5449999999999,457.0
4268,4126009,São Sebastião da Amoreira,41,PR,472.2146551724137,546.905426356589,513.9023255813952,511.7008620689652,452.4031007751938
4269,4126108,São Tomé,41,PR,480.1764705882352,539.277142857143,508.04285714285714,515.8073529411763,461.42857142857144
4270,4126207,Sapopema,41,PR,491.18,572.0492537313435,517.7985074626865,540.5033333333333,465.67164179104475
4271,4126256,Sarandi,41,PR,484.5599591419807,560.4734790874528,521.3481939163491,513.6502553626143,481.42585551330797
4272,4126272,Saudade do Iguaçu,41,PR,479.8200000000001,563.2175000000001,517.2887500000002,519.0626666666666,468.5
4273,4126306,Sengés,41,PR,474.11348837209306,566.4986899563318,518.6331877729258,515.5609302325581,465.93886462882097
4274,4126355,Serranópolis do Iguaçu,41,PR,482.152,570.7629629629629,519.9796296296297,550.5639999999999,461.85185185185185
4275,4126405,Sertaneja,41,PR,471.4114285714286,546.6198198198198,495.38378378378377,513.4580952380952,468.64864864864865
4276,4126504,Sertanópolis,41,PR,495.2135593220338,569.3564516129032,531.7217741935485,534.2733050847457,468.7096774193548
4277,4126603,Siqueira Campos,41,PR,487.82290748898714,571.3792307692307,523.0926923076921,537.3581497797356,476.0769230769231
4278,4126652,Sulina,41,PR,487.12105263157883,574.2261904761905,519.3357142857143,525.05,468.0952380952381
4279,4126678,Tamarana,41,PR,483.8377777777779,563.8702127659574,512.3925531914894,523.7355555555556,476.17021276595744
4280,4126702,Tamboara,41,PR,499.3644444444445,563.5934782608697,519.1434782608695,514.6466666666665,493.04347826086956
4281,4126801,Tapejara,41,PR,494.55400000000003,555.4490683229812,512.6198757763974,525.0533333333335,468.4472049689441
4282,4126900,Tapira,41,PR,479.7847457627118,558.2650793650794,501.4238095238095,497.40169491525415,453.015873015873
4283,4127007,Teixeira Soares,41,PR,504.35929203539814,582.7119658119655,525.8811965811965,541.9681415929206,474.017094017094
4284,4127106,Telêmaco Borba,41,PR,498.81975945017166,579.4950715421304,538.3267090620036,536.2826460481102,487.9809220985692
4285,4127205,Terra Boa,41,PR,503.80682926829274,566.4836363636359,530.0090909090914,529.6756097560972,528.2727272727273
4286,4127304,Terra Rica,41,PR,486.89708737864083,553.9000000000002,511.06168224299034,518.1189320388348,515.1401869158879
4287,4127403,Terra Roxa,41,PR,481.38293650793634,546.191505791506,513.8073359073361,519.5253968253968,470.27027027027026
4288,4127502,Tibagi,41,PR,485.64328358208957,572.7206896551721,520.8482758620689,506.35597014925406,455.58620689655174
4289,4127601,Tijucas do Sul,41,PR,481.4780487804877,563.6477611940295,518.9343283582092,510.10325203252034,455.67164179104475
4290,4127700,Toledo,41,PR,514.450276243094,592.9746242572511,547.045159035303,559.3135911602217,529.5700803914715
4291,4127809,Tomazina,41,PR,490.4319444444444,569.9394736842107,521.1328947368421,523.0902777777777,457.10526315789474
4292,4127858,Três Barras do Paraná,41,PR,487.53111111111116,570.6387096774192,516.3784946236557,533.2222222222222,485.80645161290323
4293,4127882,Tunas do Paraná,41,PR,480.4655172413794,539.4055555555556,487.75833333333344,490.5103448275862,428.3333333333333
4294,4127908,Tuneiras do Oeste,41,PR,461.50638297872354,532.0823529411764,484.28039215686266,491.90425531914923,457.2549019607843
4295,4127957,Tupãssi,41,PR,485.7796116504855,565.5796296296296,524.3333333333333,531.9834951456311,468.51851851851853
4296,4127965,Turvo,41,PR,473.52841530054644,541.5010101010101,505.9702020202019,495.0098360655737,433.83838383838383
4297,4128005,Ubiratã,41,PR,491.0048192771081,557.1266853932588,518.1488764044942,527.4310240963852,503.4269662921348
4298,4128104,Umuarama,41,PR,509.8762915782026,575.6853156146178,536.9118272425253,549.1314932767161,533.3953488372093
4299,4128203,União da Vitória,41,PR,500.59835255354153,589.0775914634144,540.9227134146346,542.4433278418446,505.4268292682927
4300,4128302,Uniflor,41,PR,465.025,543.7032258064514,496.84838709677405,500.1607142857142,494.19354838709677
4301,4128401,Uraí,41,PR,490.7736842105263,565.0041284403668,515.7119266055043,531.0196172248804,467.88990825688074
4302,4128500,Wenceslau Braz,41,PR,496.21744186046493,584.4393617021278,540.0058510638297,534.6720930232558,505.74468085106383
4303,4128534,Ventania,41,PR,462.53387096774185,544.0375,495.27500000000003,503.04032258064524,430.0
4304,4128559,Vera Cruz do Oeste,41,PR,478.8595041322315,565.9330645161291,522.2,520.4876033057852,527.4193548387096
4305,4128609,Verê,41,PR,482.93062499999985,565.247619047619,512.825595238095,530.2987499999999,454.04761904761904
4306,4128625,Alto Paraíso,41,PR,489.46428571428567,541.7233333333332,502.7533333333333,501.86428571428576,457.3333333333333
4307,4128633,Doutor Ulysses,41,PR,453.71875,540.4145833333333,479.10625000000005,502.64374999999995,395.8333333333333
4308,4128658,Virmond,41,PR,504.51960784313735,576.6145454545456,531.3745454545453,516.0117647058825,503.6363636363636
4309,4128708,Vitorino,41,PR,488.5074468085106,557.2740384615385,516.2644230769231,545.3702127659576,481.7307692307692
4310,4128807,Xambrê,41,PR,479.29508196721315,556.7028985507245,509.2594202898551,522.427868852459,471.30434782608694
4311,4200051,Abdon Batista,42,SC,475.1041666666666,567.4962962962962,519.4444444444445,526.075,480.74074074074076
4312,4200101,Abelardo Luz,42,SC,479.47999999999996,563.6664285714282,515.4785714285712,512.3577777777776,513.1428571428571
4313,4200200,Agrolândia,42,SC,507.25851063829805,593.9680412371135,540.5103092783505,554.0797872340427,525.979381443299
4314,4200309,Agronômica,42,SC,502.756,591.4796296296296,535.5388888888891,554.44,503.7037037037037
4315,4200408,Água Doce,42,SC,503.6016949152544,556.4920634920634,531.4380952380952,536.9,512.063492063492
4316,4200507,Águas de Chapecó,42,SC,483.09710144927544,561.95375,505.60874999999976,543.0884057971016,477.5
4317,4200556,Águas Frias,42,SC,472.4911111111113,537.7133333333335,493.6355555555556,504.95555555555546,465.3333333333333
4318,4200606,Águas Mornas,42,SC,507.41829268292696,575.8022471910109,527.3921348314606,561.6890243902442,525.6179775280899
4319,4200705,Alfredo Wagner,42,SC,473.3405405405407,573.89,514.045,519.6405405405404,445.1666666666667
4320,4200754,Alto Bela Vista,42,SC,509.2749999999999,607.3833333333336,539.9833333333332,592.525,514.4444444444445
4321,4200804,Anchieta,42,SC,509.38771929824566,586.2537190082642,537.7380165289255,550.7210526315788,548.2644628099174
4322,4200903,Angelina,42,SC,503.03125,593.7470588235294,536.1235294117646,594.471875,516.4705882352941
4323,4201000,Anita Garibaldi,42,SC,481.66619718309863,560.4453333333335,504.10666666666646,512.1774647887323,490.6666666666667
4324,4201109,Anitápolis,42,SC,511.93055555555554,582.8690476190476,524.5285714285714,534.0333333333333,504.76190476190476
4325,4201208,Antônio Carlos,42,SC,509.17151515151517,599.5627218934915,545.5278106508874,584.3678787878789,542.7218934911242
4326,4201257,Apiúna,42,SC,485.1142857142859,575.4844827586207,532.7637931034483,531.6714285714285,532.7586206896551
4327,4201273,Arabutã,42,SC,503.85384615384606,577.5910714285712,528.7696428571428,546.6653846153845,537.5
4328,4201307,Araquari,42,SC,502.8211678832117,580.0064846416382,535.7283276450511,552.5554744525548,526.8941979522184
4329,4201406,Araranguá,42,SC,510.22165178571396,588.9313089005248,545.1213612565448,551.3052455357142,516.4188481675393
4330,4201505,Armazém,42,SC,487.6430000000001,559.9438095238093,511.14952380952377,533.7109999999998,472.3809523809524
4331,4201604,Arroio Trinta,42,SC,506.37796610169494,581.762121212121,534.2303030303029,549.9525423728815,530.3030303030303
4332,4201653,Arvoredo,42,SC,484.97249999999997,556.4474999999999,512.16,518.5925000000001,479.5
4333,4201703,Ascurra,42,SC,492.86,585.0985074626866,537.182089552239,544.895,519.7014925373135
4334,4201802,Atalanta,42,SC,493.7272727272728,578.7108695652175,522.2913043478261,527.7477272727273,590.4347826086956
4335,4201901,Aurora,42,SC,490.7880597014925,567.8549295774652,531.9957746478871,542.1417910447761,502.8169014084507
4336,4201950,Balneário Arroio do Silva,42,SC,508.95234899328835,584.5186335403724,542.5018633540373,537.904697986577,492.67080745341616
4337,4202008,Balneário Camboriú,42,SC,510.9086134453771,587.5388807785898,545.2581021897821,555.2797268907564,522.8515815085158
4338,4202057,Balneário Barra do Sul,42,SC,506.3670731707317,579.9954022988505,540.7379310344828,542.291463414634,507.58620689655174
4339,4202073,Balneário Gaivota,42,SC,492.485950413223,578.9045112781956,534.1135338345864,532.3578512396695,482.406015037594
4340,4202081,Bandeirante,42,SC,489.47058823529414,585.7485714285715,528.2857142857143,531.4882352941175,488.57142857142856
4341,4202099,Barra Bonita,42,SC,478.86,565.8499999999999,505.55384615384605,507.93600000000004,489.2307692307692
4342,4202107,Barra Velha,42,SC,486.27509293680305,567.8925531914898,531.0560283687942,531.527881040892,487.4468085106383
4343,4202131,Bela Vista do Toldo,42,SC,480.3426229508197,556.3253968253968,508.43650793650806,522.750819672131,451.42857142857144
4344,4202156,Belmonte,42,SC,485.535,544.5659090909091,503.0977272727272,518.1575,451.3636363636364
4345,4202206,Benedito Novo,42,SC,501.9706896551724,588.5372881355931,530.0135593220339,540.8137931034482,538.9830508474577
4346,4202305,Biguaçu,42,SC,499.02532274081443,583.3583022388062,536.0525186567156,542.7389275074477,513.2089552238806
4347,4202404,Blumenau,42,SC,521.9005338078298,600.2756899916373,554.6411485921376,570.4554270462635,539.7936994703094
4348,4202438,Bocaina do Sul,42,SC,471.36896551724135,562.1689655172414,496.82413793103456,529.0344827586207,462.7586206896552
4349,4202453,Bombinhas,42,SC,493.1505617977524,575.6773381294962,537.9032374100725,531.5367041198501,496.6906474820144
4350,4202503,Bom Jardim da Serra,42,SC,458.7176470588235,537.3727272727272,504.69318181818164,503.58235294117634,408.1818181818182
4351,4202537,Bom Jesus,42,SC,466.04137931034484,542.221875,505.634375,500.6000000000002,438.75
4352,4202578,Bom Jesus do Oeste,42,SC,493.6172413793105,570.1,518.6999999999998,517.7896551724139,490.6666666666667
4353,4202602,Bom Retiro,42,SC,476.0506666666666,562.2760000000001,524.5519999999997,534.5786666666665,495.2
4354,4202701,Botuverá,42,SC,490.45882352941175,570.23,518.01,549.1176470588234,481.0
4355,4202800,Braço do Norte,42,SC,500.3777506112478,573.018651685393,527.8658426966288,539.8618581907093,493.7977528089888
4356,4202859,Braço do Trombudo,42,SC,501.9363636363637,583.2485714285715,535.6857142857143,550.8545454545454,508.0
4357,4202875,Brunópolis,42,SC,474.65666666666675,560.48,518.2900000000001,497.9466666666666,487.3333333333333
4358,4202909,Brusque,42,SC,510.6979372937291,584.6085670962841,539.5765731614866,552.9836633663373,520.3942380591357
4359,4203006,Caçador,42,SC,510.21606557377055,586.8326717557251,543.3222900763363,549.8942622950821,515.9389312977099
4360,4203105,Caibi,42,SC,482.60776699029134,554.1559633027522,515.4633027522938,516.0611650485437,446.60550458715596
4361,4203154,Calmon,42,SC,458.02399999999994,516.7071428571428,452.66428571428577,479.6319999999999,400.7142857142857
4362,4203204,Camboriú,42,SC,490.4474145486425,571.6920161290324,528.5983870967742,528.6675723049956,473.741935483871
4363,4203253,Capão Alto,42,SC,462.39545454545447,546.98,498.57599999999996,499.409090909091,420.8
4364,4203303,Campo Alegre,42,SC,496.55343511450394,573.472602739726,531.2876712328767,542.5236641221373,497.26027397260276
4365,4203402,Campo Belo do Sul,42,SC,466.9135593220338,543.7196969696969,485.1893939393939,496.32033898305076,417.8787878787879
4366,4203501,Campo Erê,42,SC,480.2108843537413,547.8839506172841,507.99074074074065,527.5714285714286,462.22222222222223
4367,4203600,Campos Novos,42,SC,492.2349344978165,575.2914583333334,526.4879166666667,531.1709606986897,507.375
4368,4203709,Canelinha,42,SC,486.46526315789464,568.7414141414143,519.7282828282828,528.1831578947371,474.74747474747477
4369,4203808,Canoinhas,42,SC,497.15800756620405,577.9897129186597,533.1552631578952,539.9325346784359,497.511961722488
4370,4203907,Capinzal,42,SC,491.0877862595422,572.2321695760602,520.0690773067331,528.623409669211,527.0324189526184
4371,4203956,Capivari de Baixo,42,SC,494.35625000000044,572.1312703583056,529.7547231270356,535.7888888888888,519.8045602605863
4372,4204004,Catanduvas,42,SC,505.4862595419846,583.524113475177,538.8304964539008,543.363358778626,551.9148936170212
4373,4204103,Caxambu do Sul,42,SC,464.73829787234035,518.3176470588236,503.19215686274515,498.5489361702127,507.45098039215685
4374,4204152,Celso Ramos,42,SC,455.72380952380956,537.7261904761905,490.5261904761904,515.2523809523809,503.3333333333333
4375,4204178,Cerro Negro,42,SC,482.79523809523806,574.5863636363637,514.7818181818183,483.47142857142865,473.6363636363636
4376,4204194,Chapadão do Lageado,42,SC,479.8343749999999,573.7,523.1305555555557,517.3062500000001,581.1111111111111
4377,4204202,Chapecó,42,SC,511.4127294981638,589.2257614574456,547.360461144321,557.6011627906968,531.204099060632
4378,4204251,Cocal do Sul,42,SC,504.1010928961749,587.7535353535353,540.387878787879,555.8551912568307,526.7676767676768
4379,4204301,Concórdia,42,SC,512.3175030599754,590.4586833144155,550.0870601589108,567.8913096695237,572.0771850170261
4380,4204350,Cordilheira Alta,42,SC,482.6389830508473,569.6031250000001,521.5328125000001,531.7389830508475,492.1875
4381,4204400,Coronel Freitas,42,SC,490.8438356164385,572.8592105263156,527.4940789473685,527.2123287671229,485.0
4382,4204459,Coronel Martins,42,SC,487.05,585.0047619047618,509.58809523809515,540.1274999999999,515.2380952380952
4383,4204509,Corupá,42,SC,498.38611111111106,586.7542372881354,540.4271186440677,554.848148148148,507.96610169491527
4384,4204558,Correia Pinto,42,SC,478.8532846715328,553.9339999999997,500.1006666666667,510.75839416058403,444.93333333333334
4385,4204608,Criciúma,42,SC,517.6595219737868,593.8501428571439,551.5618214285711,569.4128373168852,542.8857142857142
4386,4204707,Cunha Porã,42,SC,496.5551282051283,577.5135802469138,533.3660493827164,545.8461538461539,484.69135802469134
4387,4204756,Cunhataí,42,SC,494.0999999999999,568.85,520.7466666666667,520.5551724137931,445.3333333333333
4388,4204806,Curitibanos,42,SC,488.7974683544307,574.7243197278925,531.1972789115653,534.4705244122963,494.1156462585034
4389,4204905,Descanso,42,SC,504.7568965517243,577.1016393442623,530.2827868852457,556.1603448275864,506.2295081967213
4390,4205001,Dionísio Cerqueira,42,SC,492.2696078431375,571.5506849315069,523.383105022831,521.9127450980392,507.94520547945206
4391,4205100,Dona Emma,42,SC,501.89444444444445,591.5999999999998,540.2241379310343,567.024074074074,518.6206896551724
4392,4205159,Doutor Pedrinho,42,SC,516.663157894737,576.6142857142856,533.6999999999999,543.2736842105264,507.6190476190476
4393,4205175,Entre Rios,42,SC,482.975,563.672,504.25200000000007,514.4849999999999,540.8
4394,4205191,Ermo,42,SC,497.7314285714285,582.1783783783783,537.3594594594597,526.0085714285713,538.3783783783783
4395,4205209,Erval Velho,42,SC,490.8228070175439,570.4183333333332,522.5850000000003,552.9543859649123,491.6666666666667
4396,4205308,Faxinal dos Guedes,42,SC,497.84013605442175,580.4278145695364,525.2198675496688,540.2278911564626,516.4238410596026
4397,4205357,Flor do Sertão,42,SC,467.98666666666657,561.8199999999999,513.06,494.9666666666666,462.6666666666667
4398,4205407,Florianópolis,42,SC,535.6544294046436,608.8843423367485,566.2889475318225,586.3424342467287,558.1041084549312
4399,4205431,Formosa do Sul,42,SC,475.9558823529412,556.4411764705883,503.38823529411775,525.1823529411764,460.5882352941176
4400,4205456,Forquilhinha,42,SC,495.72612244897965,570.8143939393943,523.8602272727273,523.0991836734693,488.7878787878788
4401,4205506,Fraiburgo,42,SC,501.18655097613845,578.0740124740126,532.7245322245325,549.8809110629077,499.95841995841994
4402,4205555,Frei Rogério,42,SC,469.00999999999993,543.7399999999999,505.3999999999999,494.1300000000001,479.0
4403,4205605,Galvão,42,SC,493.9466666666667,562.7666666666668,515.5937499999998,520.0933333333334,508.3333333333333
4404,4205704,Garopaba,42,SC,494.8798994974871,587.3778554778552,540.8706293706292,546.1090452261311,502.93706293706293
4405,4205803,Garuva,42,SC,484.5006622516557,564.4774390243905,524.843292682927,526.3695364238409,460.4878048780488
4406,4205902,Gaspar,42,SC,511.307674943566,588.2900000000002,543.3416666666666,552.832505643341,516.5833333333334
4407,4206009,Governador Celso Ramos,42,SC,496.26368159204,566.1018957345971,522.3862559241704,533.0393034825872,492.70142180094786
4408,4206108,Grão Pará,42,SC,501.90697674418607,568.5766666666667,508.4622222222222,533.660465116279,488.8888888888889
4409,4206207,Gravatal,42,SC,490.8490196078432,571.5520467836258,519.0742690058481,526.2104575163399,496.37426900584796
4410,4206306,Guabiruba,42,SC,515.7629310344827,605.8209302325583,546.2069767441861,548.9836206896553,518.2945736434109
4411,4206405,Guaraciaba,42,SC,504.322222222222,574.4042682926834,525.2085365853661,540.2052287581698,497.4390243902439
4412,4206504,Guaramirim,42,SC,491.8716180371353,572.2909090909086,524.3689393939393,529.8647214854112,490.95959595959596
4413,4206603,Guarujá do Sul,42,SC,483.58192771084333,554.2166666666665,516.1088888888889,523.4506024096387,549.3333333333334
4414,4206652,Guatambú,42,SC,490.2406779661017,561.1305084745762,513.3101694915254,519.2576271186441,465.08474576271186
4415,4206702,Herval d'Oeste,42,SC,500.73169642857135,577.0116666666667,534.4429166666665,550.9821428571428,504.0833333333333
4416,4206751,Ibiam,42,SC,491.0052631578948,568.42,520.315,508.94210526315777,498.0
4417,4206801,Ibicaré,42,SC,517.4702702702702,602.7526315789474,561.9026315789473,578.0324324324323,570.5263157894736
4418,4206900,Ibirama,42,SC,515.0895833333332,588.3735099337749,547.6364238410597,546.7652777777777,515.364238410596
4419,4207007,Içara,42,SC,503.36290598290634,576.1748822605966,534.8467817896383,553.5321367521374,510.17268445839875
4420,4207106,Ilhota,42,SC,491.3187499999999,584.0549450549452,542.698901098901,539.9999999999998,498.68131868131866
4421,4207205,Imaruí,42,SC,479.17477477477473,555.8475000000002,512.9374999999999,504.40630630630665,467.8333333333333
4422,4207304,Imbituba,42,SC,501.5306376360809,585.1587050359714,541.6492086330935,541.8706065318812,516.2877697841726
4423,4207403,Imbuia,42,SC,489.9728395061729,564.2558139534884,515.5755813953489,512.7641975308642,510.0
4424,4207502,Indaial,42,SC,504.5794223826719,587.5678868552412,539.1447587354413,546.6837545126359,509.61730449251246
4425,4207577,Iomerê,42,SC,520.0714285714287,599.4795454545455,554.4477272727273,569.1404761904761,559.5454545454545
4426,4207601,Ipira,42,SC,471.5344262295083,536.8000000000001,510.3014925373135,520.5459016393442,455.5223880597015
4427,4207650,Iporã do Oeste,42,SC,511.4131386861316,590.2520833333333,535.863888888889,574.2277372262772,567.0833333333334
4428,4207684,Ipuaçu,42,SC,485.14130434782595,549.4434782608696,507.81956521739124,498.3739130434783,484.7826086956522
4429,4207700,Ipumirim,42,SC,497.7084745762712,575.101515151515,533.1287878787879,555.4728813559321,546.3636363636364
4430,4207759,Iraceminha,42,SC,496.0666666666666,565.5432835820897,518.4447761194028,540.4787878787879,485.67164179104475
4431,4207809,Irani,42,SC,490.52352941176446,559.1100671140941,511.54966442953037,520.2176470588233,460.93959731543623
4432,4207858,Irati,42,SC,488.2764705882353,580.0794117647058,518.9794117647059,533.4058823529411,480.0
4433,4207908,Irineópolis,42,SC,488.7913461538461,574.5736842105264,518.0543859649124,527.2365384615385,510.70175438596493
4434,4208005,Itá,42,SC,506.22083333333313,582.3696078431373,532.5029411764702,561.3572916666668,522.3529411764706
4435,4208104,Itaiópolis,42,SC,498.6095000000002,579.7900473933652,531.4037914691941,537.6115000000002,487.4881516587678
4436,4208203,Itajaí,42,SC,500.29580123266624,578.9570113314445,537.1946529745046,544.6484206471491,512.0750708215297
4437,4208302,Itapema,42,SC,506.14716748768416,582.1793378995436,542.0240867579903,542.0199507389156,524.6575342465753
4438,4208401,Itapiranga,42,SC,511.02711267605616,584.9652173913045,536.6525083612034,567.1144366197185,536.4548494983278
4439,4208450,Itapoá,42,SC,501.4592356687897,582.1622754491021,540.9353293413175,529.4496815286622,493.65269461077844
4440,4208500,Ituporanga,42,SC,498.4662499999998,579.2755287009062,533.9549848942595,546.471875,519.4561933534743
4441,4208609,Jaborá,42,SC,494.73548387096764,580.5952380952381,525.3476190476191,512.690322580645,575.2380952380952
4442,4208708,Jacinto Machado,42,SC,495.0208695652175,562.3768000000001,521.2096,534.0956521739129,484.16
4443,4208807,Jaguaruna,42,SC,488.59348837209285,562.5922077922078,515.855411255411,524.954418604651,506.32034632034635
4444,4208906,Jaraguá do Sul,42,SC,518.6486173956763,592.4924791086343,548.085236768803,569.4658622423339,545.2831940575674
4445,4208955,Jardinópolis,42,SC,501.3675675675675,576.6307692307691,527.4153846153846,544.3702702702701,500.0
4446,4209003,Joaçaba,42,SC,512.91995412844,599.198501070664,551.5021413276231,556.1263761467893,549.593147751606
4447,4209102,Joinville,42,SC,518.7366161616171,594.6935471204189,554.6769240837675,571.5587542087536,546.458115183246
4448,4209151,José Boiteux,42,SC,480.82972972972954,557.0195121951219,505.7463414634146,525.5378378378379,413.6585365853659
4449,4209177,Jupiá,42,SC,468.00909090909096,562.45,493.5545454545454,481.9636363636364,532.7272727272727
4450,4209201,Lacerdópolis,42,SC,505.67272727272723,562.6217391304348,528.7086956521738,546.9136363636363,570.4347826086956
4451,4209300,Lages,42,SC,506.4322166131257,581.7922944468366,537.4197158846308,542.1193207893521,513.4825656478691
4452,4209409,Laguna,42,SC,503.7148264984227,589.4403903903902,538.9469969969972,541.3036277602532,511.26126126126127
4453,4209458,Lajeado Grande,42,SC,514.3733333333333,579.275,527.9125,507.1533333333334,506.25
4454,4209508,Laurentino,42,SC,495.3671875000001,581.1985294117648,535.9441176470589,539.0749999999999,525.2941176470588
4455,4209607,Lauro Müller,42,SC,496.4702380952382,578.9662857142858,531.8017142857142,534.8369047619051,499.8857142857143
4456,4209706,Lebon Régis,42,SC,464.25714285714287,555.423595505618,502.6561797752811,507.1107142857145,439.55056179775283
4457,4209805,Leoberto Leal,42,SC,490.0682926829268,567.8977272727271,510.484090909091,538.0170731707317,470.45454545454544
4458,4209854,Lindóia do Sul,42,SC,506.6102040816327,580.3764705882353,515.3156862745097,554.2816326530613,510.19607843137254
4459,4209904,Lontras,42,SC,498.7723684210527,581.4851851851853,536.7876543209878,550.3210526315788,488.39506172839504
4460,4210001,Luiz Alves,42,SC,508.7896907216495,586.7323529411766,538.164705882353,561.7371134020618,532.7450980392157
4461,4210035,Luzerna,42,SC,511.655319148936,595.6877551020408,556.4704081632653,568.9606382978723,509.7959183673469
4462,4210050,Macieira,42,SC,469.5133333333333,536.7875000000001,490.23750000000007,517.9066666666666,446.25
4463,4210100,Mafra,42,SC,508.0721556886219,588.438571428571,538.7039999999996,556.7588323353293,511.0571428571429
4464,4210209,Major Gercino,42,SC,466.7043478260869,559.044,511.1639999999999,505.4391304347826,481.6
4465,4210308,Major Vieira,42,SC,498.7358208955224,587.7367647058824,527.0014705882355,535.4940298507463,522.6470588235294
4466,4210407,Maracajá,42,SC,478.2156626506023,558.5319148936167,506.4489361702128,512.7301204819277,456.3829787234043
